bin	seqname	contigLen	totalAvgDepth	contig_%GC
bin.351	Contig78007235	6343.0	25.5	59
bin.351	Contig78394728	6452.0	28.4	59
bin.351	Contig79098118	7237.0	27.9	61
bin.351	Contig80150855	11012.0	31.6	60
bin.351	Contig80867800	6634.0	35.8	57
bin.351	Contig83317731	5249.0	30.5	58
bin.351	Contig83489632	5592.0	29.3	62
bin.351	Contig83495362	5296.0	9.5	62
bin.351	Contig84495548	7691.0	31.9	63
bin.351	Contig85784923	5650.0	34.0	59
bin.351	Contig85825351	6230.0	27.6	56
bin.351	Contig86188191	5326.0	34.4	57
bin.351	Contig86424639	9229.0	28.9	58
bin.351	Contig86690174	7782.0	31.2	59
bin.351	Contig86967432	5940.0	29.0	60
bin.351	Contig87030686	5878.0	31.1	61
bin.351	Contig87960487	5429.0	22.1	60
bin.351	Contig88440924	5588.0	28.5	62
bin.351	Contig88479383	14983.0	31.8	62
bin.351	Contig88618004	9432.0	28.7	60
bin.351	Contig89462511	13649.0	34.1	59
bin.351	Contig90134524	5092.0	23.1	62
bin.351	Contig90168960	5139.0	28.7	61
bin.351	Contig91643185	8591.0	34.2	58
bin.351	Contig92221972	7947.0	36.1	61
bin.351	Contig92221973	5959.0	31.5	60
bin.351	Contig94024720	6206.0	32.7	59
bin.351	Contig94262868	6943.0	26.5	61
bin.351	Contig94855486	5219.0	25.0	59
bin.351	Contig95453904	11262.0	29.1	59
bin.351	Contig95453907	21470.0	24.9	60
bin.351	Contig96291139	7070.0	26.8	63
bin.351	Contig96541478	6221.0	28.7	61
bin.351	Contig96541485	8888.0	31.9	62
bin.351	Contig97678340	5724.0	25.7	61
bin.351	Contig97678341	5834.0	34.8	60
bin.351	Contig99757356	12480.0	30.2	61
bin.351	Contig99792567	17747.0	26.7	61
bin.351	Contig100138712	5655.0	25.9	58
bin.351	Contig100601056	11658.0	23.1	62
bin.351	Contig100601057	6730.0	30.7	63
bin.351	Contig101608197	8650.0	32.9	58
bin.351	Contig101608198	5597.0	34.8	59
bin.351	Contig101690720	6158.0	31.1	60
bin.351	Contig101790401	6405.0	27.9	56
bin.351	Contig102200675	7342.0	26.6	58
bin.351	Contig102875983	7666.0	32.7	60
bin.351	Contig103040305	9473.0	29.6	59
bin.351	Contig103857900	8723.0	28.9	62
bin.351	Contig103895180	6617.0	35.1	56
bin.351	Contig103951868	5924.0	28.8	59
bin.351	Contig103993036	6604.0	28.3	62
bin.351	Contig104434306	10277.0	25.0	61
bin.351	Contig104834596	5332.0	30.9	60
bin.351	Contig106442570	26929.0	24.7	58
bin.351	Contig107155768	9331.0	27.0	61
bin.351	Contig107286745	9435.0	27.2	60
bin.351	Contig108707918	5763.0	24.5	60
bin.351	Contig108744849	11014.0	33.4	60
bin.351	Contig108873167	8480.0	26.7	61
bin.351	Contig110592917	9825.0	34.8	61
bin.351	Contig110828560	13877.0	24.5	61
bin.351	Contig113426301	12443.0	28.7	57
bin.351	Contig113758071	7421.0	26.9	59
bin.351	Contig113758072	9084.0	25.8	61
bin.351	Contig113782317	12717.0	25.6	59
bin.351	Contig114018420	6306.0	26.3	62
bin.351	Contig114628843	9052.0	30.8	62
bin.351	Contig115067426	6870.0	27.1	62
bin.351	Contig116155485	10539.0	32.1	60
bin.351	Contig116458777	7219.0	19.3	62
bin.351	Contig116668258	6824.0	10.8	62
bin.351	Contig116874506	7476.0	29.9	57
bin.351	Contig117244293	7527.0	34.5	58
bin.351	Contig117440232	8017.0	34.5	55
bin.351	Contig117642410	8266.0	29.4	61
bin.351	Contig118363533	5197.0	26.9	61
bin.351	Contig118542364	7694.0	26.6	60
bin.351	Contig120149914	5257.0	28.8	63
bin.351	Contig120387209	5005.0	27.2	61
bin.351	Contig120637967	10791.0	34.5	60
bin.351	Contig121684680	15649.0	28.0	61
bin.351	Contig121766752	15402.0	24.8	57
bin.351	Contig124048409	5702.0	36.2	59
bin.351	Contig124461902	10046.0	26.3	62
bin.351	Contig124518093	7266.0	28.4	57
bin.351	Contig124839423	7334.0	31.8	60
bin.351	Contig125025948	9118.0	30.7	60
bin.351	Contig125109990	9265.0	27.0	60
bin.351	Contig126240197	15186.0	25.0	62
bin.351	Contig126383244	12264.0	34.4	56
bin.351	Contig126918828	9138.0	27.9	59
bin.351	Contig129219035	8134.0	27.8	61
bin.351	Contig129872359	17943.0	32.4	58
bin.351	Contig131391610	5772.0	33.0	60
bin.351	Contig132341179	11024.0	26.4	62
bin.351	Contig132517435	10664.0	36.0	56
bin.351	Contig133094207	5420.0	30.3	61
bin.351	Contig133100323	5622.0	28.6	59
bin.351	Contig133211669	6478.0	24.4	61
bin.351	Contig133265436	5539.0	27.1	60
bin.351	Contig133385851	9574.0	30.8	59
bin.351	Contig134042483	5027.0	27.8	63
bin.351	Contig134700222	8241.0	28.9	61
bin.351	Contig134700225	6055.0	23.0	63
bin.351	Contig134700227	5035.0	21.9	61
bin.351	Contig134791251	9394.0	28.6	62
bin.351	Contig134791252	8057.0	26.3	62
bin.351	Contig135944411	7307.0	30.2	61
bin.351	Contig136278955	13967.0	28.0	60
bin.351	Contig136670085	11617.0	30.4	60
bin.351	Contig136962992	7154.0	26.5	60
bin.351	Contig137011849	9096.0	32.2	57
bin.351	Contig137434265	15197.0	31.4	60
bin.351	Contig137501149	8129.0	30.6	59
bin.351	Contig137501150	7660.0	27.6	61
bin.351	Contig138235237	12011.0	24.5	61
bin.351	Contig138579303	5058.0	38.4	58
bin.351	Contig138913891	5156.0	27.9	61
bin.351	Contig138913894	18700.0	23.0	62
bin.351	Contig138913895	5071.0	24.7	57
bin.351	Contig139520180	14794.0	31.3	62
bin.351	Contig139832527	5633.0	29.6	61
bin.351	Contig141101409	5425.0	21.9	63
bin.351	Contig141101410	8054.0	29.3	61
bin.351	Contig141512295	6769.0	31.7	61
bin.351	Contig141512298	5627.0	30.5	63
bin.351	Contig141720904	5452.0	26.8	61
bin.351	Contig141720907	19582.0	28.1	60
bin.351	Contig142194036	7018.0	27.8	61
bin.351	Contig143570654	12709.0	25.0	58
bin.351	Contig143941160	5305.0	29.8	59
bin.351	Contig144246912	5122.0	34.7	58
bin.351	Contig144603354	15913.0	27.2	62
bin.351	Contig144892391	9563.0	34.7	59
bin.351	Contig147770248	6340.0	24.8	61
bin.351	Contig147846370	6363.0	34.1	58
bin.351	Contig148392585	5719.0	23.4	61
bin.351	Contig148770324	19825.0	31.9	60
bin.351	Contig148770326	5535.0	30.0	61
bin.351	Contig148855455	18227.0	26.1	56
bin.351	Contig149806281	5194.0	36.9	58
bin.351	Contig150745276	7787.0	24.9	58
bin.351	Contig150899669	6263.0	29.7	60
bin.351	Contig150899670	7134.0	33.0	59
bin.351	Contig151339215	8834.0	35.1	59
bin.351	Contig151487985	5606.0	39.2	55
bin.351	Contig151556049	7866.0	25.4	64
bin.351	Contig151716919	7443.0	24.3	60
bin.351	Contig151716920	6643.0	29.9	60
bin.351	Contig151797260	13729.0	27.5	61
bin.351	Contig151973086	7515.0	30.7	62
bin.351	Contig152361301	20359.0	28.9	60
bin.351	Contig153099917	15299.0	26.2	60
bin.351	Contig153488044	6405.0	33.6	59
bin.351	Contig153666605	5167.0	30.1	61
bin.351	Contig153679000	10083.0	26.9	59
bin.351	Contig153679001	5411.0	29.3	60
bin.351	Contig153716361	17738.0	24.1	61
bin.351	Contig154397335	7973.0	22.2	59
bin.351	Contig154426376	10105.0	25.5	58
bin.351	Contig154643773	12429.0	31.5	62
bin.351	Contig154656219	9238.0	34.3	57
bin.351	Contig154656222	5585.0	29.0	57
bin.351	Contig154656223	10846.0	34.2	58
bin.351	Contig154764519	5253.0	31.4	60
bin.351	Contig154768252	13184.0	31.8	58
bin.351	Contig154844641	5837.0	33.5	60
bin.351	Contig154948612	5301.0	30.1	59
bin.351	Contig154948618	6441.0	32.7	61
bin.351	Contig155054865	11777.0	36.2	56
bin.351	Contig155085388	8545.0	24.6	61
bin.351	Contig155122834	5422.0	31.4	61
bin.351	Contig155694783	11027.0	32.5	59
bin.351	Contig155745796	5610.0	12.4	59
bin.351	Contig155881698	8003.0	26.1	57
bin.351	Contig155887602	5181.0	31.6	58
bin.369	Contig698932	7108.0	6.0	45
bin.369	Contig1169696	7616.0	6.5	46
bin.369	Contig2840790	6277.0	7.4	45
bin.369	Contig3119977	10769.0	7.8	43
bin.369	Contig3119978	5182.0	8.3	43
bin.369	Contig6872489	5647.0	7.4	45
bin.369	Contig7248455	15760.0	7.2	45
bin.369	Contig7248457	13301.0	7.1	45
bin.369	Contig9431115	6830.0	7.2	44
bin.369	Contig9688905	6692.0	6.0	43
bin.369	Contig13425461	7875.0	6.9	43
bin.369	Contig17099206	8556.0	6.5	45
bin.369	Contig17808741	5396.0	6.9	42
bin.369	Contig17868238	23892.0	7.5	42
bin.369	Contig17868240	17155.0	7.8	44
bin.369	Contig17868241	7012.0	8.1	44
bin.369	Contig17868242	10046.0	7.8	44
bin.369	Contig17917039	16552.0	7.8	45
bin.369	Contig21209866	12862.0	7.3	45
bin.369	Contig21776610	6383.0	8.4	43
bin.369	Contig22063257	8009.0	6.8	43
bin.369	Contig22557747	21746.0	8.0	45
bin.369	Contig22557749	10203.0	6.9	45
bin.369	Contig22715491	5986.0	7.0	43
bin.369	Contig22715492	6845.0	6.8	46
bin.369	Contig24185917	5122.0	7.2	46
bin.369	Contig26866061	6563.0	8.3	43
bin.369	Contig26866062	13666.0	6.8	44
bin.369	Contig26866063	11133.0	7.1	46
bin.369	Contig26866065	6896.0	8.1	44
bin.369	Contig26866068	8498.0	6.3	44
bin.369	Contig26866071	18121.0	7.3	45
bin.369	Contig28595938	10122.0	7.0	45
bin.369	Contig28934400	5233.0	3.8	43
bin.369	Contig29635231	13092.0	8.0	43
bin.369	Contig29635234	6280.0	7.5	43
bin.369	Contig29635236	10281.0	7.8	45
bin.369	Contig29635240	21164.0	7.0	44
bin.369	Contig29635241	9334.0	6.3	44
bin.369	Contig30033690	16025.0	7.2	45
bin.369	Contig30197852	14027.0	6.8	45
bin.369	Contig34560020	7336.0	7.7	45
bin.369	Contig35191241	6642.0	7.2	47
bin.369	Contig35191246	13112.0	7.9	45
bin.369	Contig35191247	5187.0	7.1	46
bin.369	Contig35191248	29631.0	7.4	46
bin.369	Contig35191249	8795.0	7.3	44
bin.369	Contig38340321	5155.0	6.1	46
bin.369	Contig38445028	14859.0	6.9	44
bin.369	Contig40784216	8551.0	7.3	44
bin.369	Contig40784217	6293.0	7.0	44
bin.369	Contig41508521	8158.0	7.2	47
bin.369	Contig42149178	7261.0	8.4	44
bin.369	Contig42149179	16984.0	7.8	45
bin.369	Contig42608258	9702.0	6.6	46
bin.369	Contig42613901	13020.0	7.6	44
bin.369	Contig43344449	6617.0	7.6	46
bin.369	Contig43344451	10391.0	7.3	44
bin.369	Contig43344452	9245.0	7.9	43
bin.369	Contig43344453	7957.0	7.5	44
bin.369	Contig47431583	12203.0	7.9	42
bin.369	Contig47431586	15681.0	7.9	44
bin.369	Contig47431589	10945.0	7.9	46
bin.369	Contig47814696	5607.0	7.3	44
bin.369	Contig47870274	10402.0	6.7	43
bin.369	Contig49795307	11515.0	6.7	46
bin.369	Contig49795308	9171.0	6.8	45
bin.369	Contig51533636	6718.0	6.7	43
bin.369	Contig51606465	6630.0	7.3	47
bin.369	Contig51606467	5199.0	7.1	46
bin.369	Contig52599424	17938.0	6.5	46
bin.369	Contig53252692	13480.0	7.6	45
bin.369	Contig53649653	5267.0	5.9	45
bin.369	Contig54952600	8474.0	7.7	44
bin.369	Contig56203829	6058.0	7.2	44
bin.369	Contig58373545	7434.0	8.9	42
bin.369	Contig58543380	7269.0	6.1	48
bin.369	Contig59181301	7095.0	7.0	47
bin.369	Contig61097971	11798.0	6.7	45
bin.369	Contig61485163	14639.0	7.2	45
bin.369	Contig61811116	10639.0	7.6	42
bin.369	Contig62262295	5266.0	6.0	47
bin.369	Contig62262300	22785.0	6.7	45
bin.369	Contig62604801	11048.0	7.7	45
bin.369	Contig62604802	6291.0	6.8	43
bin.369	Contig62604803	8575.0	6.2	45
bin.369	Contig62604805	9294.0	7.0	45
bin.369	Contig64559871	6028.0	6.4	45
bin.369	Contig64559874	8583.0	7.1	43
bin.369	Contig64785348	10566.0	7.2	44
bin.369	Contig67520010	12352.0	7.8	47
bin.369	Contig68148183	8049.0	6.5	46
bin.369	Contig68153929	17973.0	8.1	46
bin.369	Contig69031869	13751.0	6.2	45
bin.369	Contig72464019	13487.0	7.2	44
bin.369	Contig73751008	5090.0	6.7	41
bin.369	Contig74600701	8461.0	6.5	45
bin.369	Contig77041214	6846.0	7.1	45
bin.369	Contig77086550	11750.0	7.3	47
bin.369	Contig77086551	7852.0	6.3	46
bin.369	Contig77172375	5208.0	5.9	44
bin.369	Contig77172376	5109.0	7.1	44
bin.369	Contig77172379	15306.0	6.7	45
bin.369	Contig78252037	7798.0	6.6	44
bin.369	Contig78252038	6161.0	6.7	46
bin.369	Contig78252039	7842.0	6.9	44
bin.369	Contig81313757	7701.0	6.7	43
bin.369	Contig81646507	6071.0	5.5	47
bin.369	Contig82594070	5528.0	5.8	45
bin.369	Contig86245923	5575.0	7.8	46
bin.369	Contig87990594	5821.0	7.1	45
bin.369	Contig89479840	11332.0	6.3	46
bin.369	Contig92303165	6359.0	6.2	47
bin.369	Contig92384420	6855.0	7.9	44
bin.369	Contig93351753	13192.0	6.8	44
bin.369	Contig94547705	5934.0	6.2	44
bin.369	Contig96005818	12049.0	6.0	46
bin.369	Contig97059960	9798.0	7.8	45
bin.369	Contig97829703	5608.0	6.5	44
bin.369	Contig97829708	5232.0	6.9	45
bin.369	Contig99447741	11016.0	5.4	42
bin.369	Contig100769998	5947.0	5.9	44
bin.369	Contig101039362	11680.0	7.4	46
bin.369	Contig101755018	8077.0	7.7	45
bin.369	Contig103134280	7588.0	6.9	44
bin.369	Contig105359433	6039.0	6.9	44
bin.369	Contig105865140	5891.0	7.6	45
bin.369	Contig106748585	6101.0	6.6	45
bin.369	Contig108531252	9853.0	7.1	44
bin.369	Contig108572722	15838.0	7.8	43
bin.369	Contig108572723	7567.0	7.1	45
bin.369	Contig108572724	13015.0	7.4	45
bin.369	Contig108820914	7729.0	7.4	45
bin.369	Contig109929936	7853.0	7.6	42
bin.369	Contig109929941	6957.0	7.1	43
bin.369	Contig110201719	17842.0	6.5	44
bin.369	Contig110538823	6785.0	6.7	47
bin.369	Contig110735215	6317.0	6.5	43
bin.369	Contig111147548	5997.0	6.4	45
bin.369	Contig111147549	5761.0	5.8	46
bin.369	Contig111147552	6963.0	6.6	45
bin.369	Contig113532011	7197.0	7.0	45
bin.369	Contig114291201	10223.0	8.3	42
bin.369	Contig114291202	9050.0	7.9	44
bin.369	Contig114291205	23479.0	7.9	43
bin.369	Contig114439334	5333.0	6.6	44
bin.369	Contig114765226	7586.0	7.3	44
bin.369	Contig114765229	6756.0	7.2	46
bin.369	Contig115501742	9252.0	6.7	45
bin.369	Contig115501743	5538.0	7.2	42
bin.369	Contig116279700	12750.0	7.6	44
bin.369	Contig116279701	13538.0	7.3	46
bin.369	Contig117076575	10736.0	7.5	46
bin.369	Contig118017776	5599.0	6.7	47
bin.369	Contig118607950	9207.0	7.6	43
bin.369	Contig119128201	6361.0	6.9	46
bin.369	Contig119156722	5837.0	6.8	45
bin.369	Contig120022384	10189.0	6.8	45
bin.369	Contig120022386	9308.0	7.1	44
bin.369	Contig120572270	5326.0	7.8	42
bin.369	Contig121265166	8211.0	7.4	45
bin.369	Contig121295030	8688.0	6.7	46
bin.369	Contig121295034	12474.0	7.0	46
bin.369	Contig121414199	5632.0	6.2	44
bin.369	Contig122975735	6786.0	6.4	47
bin.369	Contig123436934	5425.0	7.2	44
bin.369	Contig123436939	8954.0	7.3	45
bin.369	Contig125686513	6977.0	6.4	43
bin.369	Contig127116621	5238.0	7.1	45
bin.369	Contig127200830	18431.0	7.2	45
bin.369	Contig127200832	9535.0	7.6	45
bin.369	Contig127278693	9462.0	6.5	45
bin.369	Contig127338762	10510.0	7.3	44
bin.369	Contig127338764	8661.0	7.4	46
bin.369	Contig127392844	5960.0	6.6	45
bin.369	Contig127392847	15030.0	6.3	46
bin.369	Contig127663238	12282.0	6.5	46
bin.369	Contig128319393	14471.0	7.4	45
bin.369	Contig129685475	5240.0	5.1	42
bin.369	Contig130656636	8778.0	7.6	45
bin.369	Contig131062825	7343.0	6.5	46
bin.369	Contig131304588	11849.0	9.0	45
bin.369	Contig131304590	7197.0	6.3	44
bin.369	Contig131304594	10247.0	6.8	44
bin.369	Contig131534491	7006.0	6.7	45
bin.369	Contig132122340	6760.0	6.6	47
bin.369	Contig132894039	16199.0	7.4	45
bin.369	Contig133118578	9409.0	6.7	42
bin.369	Contig133428273	7085.0	6.9	46
bin.369	Contig133744303	14045.0	7.3	45
bin.369	Contig134079268	8830.0	7.3	43
bin.369	Contig134139822	6068.0	7.3	44
bin.369	Contig134139828	6071.0	6.5	46
bin.369	Contig134505037	11649.0	6.7	45
bin.369	Contig136321674	5273.0	6.9	45
bin.369	Contig137074547	5998.0	6.9	44
bin.369	Contig137074550	8589.0	7.6	43
bin.369	Contig137146492	10419.0	7.5	44
bin.369	Contig137593079	7509.0	8.1	44
bin.369	Contig137746061	15469.0	6.7	45
bin.369	Contig139109052	9464.0	6.5	45
bin.369	Contig139697786	7080.0	7.6	45
bin.369	Contig139697787	15546.0	8.5	42
bin.369	Contig139697788	11588.0	7.0	44
bin.369	Contig139697789	10116.0	8.5	44
bin.369	Contig139697790	18599.0	7.9	46
bin.369	Contig139697791	7554.0	8.8	45
bin.369	Contig139844749	5512.0	5.7	44
bin.369	Contig140028352	7139.0	6.7	45
bin.369	Contig140028354	7601.0	7.0	44
bin.369	Contig140898668	6416.0	6.3	45
bin.369	Contig140978399	6773.0	7.4	47
bin.369	Contig141181097	7133.0	5.9	45
bin.369	Contig141181098	6811.0	7.2	44
bin.369	Contig141745495	7262.0	6.1	46
bin.369	Contig143988415	5007.0	5.7	45
bin.369	Contig144707692	9956.0	7.4	43
bin.369	Contig145839013	11209.0	7.7	43
bin.369	Contig146527559	9755.0	6.7	44
bin.369	Contig147265413	8828.0	6.9	45
bin.369	Contig147363771	9015.0	7.7	45
bin.369	Contig147443932	17320.0	7.3	45
bin.369	Contig147443933	8663.0	7.5	43
bin.369	Contig147733184	7186.0	6.6	44
bin.369	Contig148312336	5440.0	6.9	46
bin.369	Contig148312891	5306.0	6.8	44
bin.369	Contig148312892	9386.0	6.3	45
bin.369	Contig148719709	8697.0	6.3	42
bin.369	Contig149639690	5156.0	6.8	44
bin.369	Contig149781614	12617.0	8.3	46
bin.369	Contig150195372	8093.0	7.9	45
bin.369	Contig150195374	15007.0	6.9	45
bin.369	Contig150992689	10752.0	8.0	45
bin.369	Contig150992690	7309.0	7.4	43
bin.369	Contig151438352	6413.0	6.7	46
bin.369	Contig151438356	7092.0	6.2	44
bin.369	Contig151655083	5415.0	6.4	47
bin.369	Contig151655087	5474.0	6.8	43
bin.369	Contig153251388	8274.0	7.0	46
bin.369	Contig153317782	6030.0	6.4	46
bin.369	Contig153317783	9181.0	6.8	45
bin.369	Contig153317784	10059.0	6.8	45
bin.369	Contig153317785	7218.0	6.7	46
bin.369	Contig153834940	5621.0	7.3	46
bin.369	Contig153834941	7818.0	6.4	45
bin.369	Contig153834942	7923.0	6.9	43
bin.369	Contig153834952	18630.0	7.8	44
bin.369	Contig154067309	16113.0	8.2	43
bin.369	Contig154067311	10798.0	7.4	45
bin.369	Contig154575410	8298.0	6.7	45
bin.369	Contig155433323	6196.0	6.4	46
bin.369	Contig156255189	8356.0	6.8	46
bin.369	Contig156255193	6997.0	7.0	45
bin.369	Contig156255196	9949.0	6.4	46
bin.390	Contig752378	5752.0	9.2	62
bin.390	Contig7619261	5850.0	10.4	68
bin.390	Contig9189712	5998.0	9.4	63
bin.390	Contig13036605	6828.0	9.2	63
bin.390	Contig13700407	5931.0	9.3	66
bin.390	Contig15794525	6437.0	10.1	64
bin.390	Contig19758267	6491.0	11.8	62
bin.390	Contig23310423	7750.0	10.7	64
bin.390	Contig24268097	6428.0	10.3	65
bin.390	Contig24268100	5170.0	11.1	63
bin.390	Contig26664428	9342.0	11.2	65
bin.390	Contig27744727	11040.0	8.6	63
bin.390	Contig31062499	11406.0	9.9	64
bin.390	Contig31062500	7559.0	10.8	65
bin.390	Contig31062501	5788.0	10.3	64
bin.390	Contig31330750	7502.0	9.9	63
bin.390	Contig31330753	11040.0	10.2	62
bin.390	Contig32323018	5114.0	11.2	65
bin.390	Contig34216256	7998.0	10.6	63
bin.390	Contig34307635	5248.0	10.0	66
bin.390	Contig37591067	22143.0	10.0	63
bin.390	Contig42642360	5810.0	11.2	63
bin.390	Contig43460640	5496.0	9.6	62
bin.390	Contig44418450	5025.0	11.0	62
bin.390	Contig48744126	5756.0	11.2	65
bin.390	Contig51706621	5333.0	10.7	64
bin.390	Contig55297468	5303.0	11.2	63
bin.390	Contig66603319	6948.0	9.1	63
bin.390	Contig71479658	5780.0	10.7	62
bin.390	Contig71479660	10201.0	10.3	62
bin.390	Contig74440804	5118.0	10.8	63
bin.390	Contig74708187	5109.0	9.6	63
bin.390	Contig75084146	11315.0	10.8	63
bin.390	Contig78474961	5818.0	8.7	63
bin.390	Contig80196512	14233.0	11.0	62
bin.390	Contig80821198	6185.0	10.9	61
bin.390	Contig81244914	6201.0	9.7	64
bin.390	Contig84823208	6039.0	9.3	65
bin.390	Contig89254038	5606.0	10.1	63
bin.390	Contig89254040	5946.0	9.8	61
bin.390	Contig90820798	5404.0	8.9	65
bin.390	Contig91243425	5027.0	9.4	61
bin.390	Contig92685473	6101.0	9.2	63
bin.390	Contig92986791	8025.0	10.2	64
bin.390	Contig93317021	5999.0	7.6	63
bin.390	Contig94379006	5456.0	11.0	62
bin.390	Contig94925053	7546.0	9.7	65
bin.390	Contig96669557	7891.0	11.4	63
bin.390	Contig97118362	6238.0	10.3	63
bin.390	Contig97252253	11777.0	10.6	64
bin.390	Contig99775084	6882.0	9.1	62
bin.390	Contig101379426	5954.0	9.9	62
bin.390	Contig101672814	8709.0	10.2	65
bin.390	Contig107934625	10880.0	10.2	63
bin.390	Contig109197537	6177.0	9.7	62
bin.390	Contig111059082	6987.0	10.8	63
bin.390	Contig113348100	6096.0	9.9	63
bin.390	Contig115530836	6470.0	8.0	63
bin.390	Contig117030870	7181.0	8.8	63
bin.390	Contig119073108	12168.0	10.2	63
bin.390	Contig123286979	5941.0	9.9	63
bin.390	Contig123286980	12760.0	10.3	63
bin.390	Contig130173345	5363.0	10.1	64
bin.390	Contig130505589	7200.0	10.4	64
bin.390	Contig132280521	5017.0	12.4	63
bin.390	Contig132571981	6385.0	11.0	64
bin.390	Contig134285761	9207.0	8.9	62
bin.390	Contig136010691	6828.0	10.8	61
bin.390	Contig136950679	5207.0	12.2	65
bin.390	Contig137912910	9731.0	11.6	60
bin.390	Contig139954788	8539.0	10.6	64
bin.390	Contig146920700	5125.0	10.6	62
bin.390	Contig148460412	5932.0	9.5	64
bin.390	Contig151698225	6425.0	9.6	61
bin.390	Contig151735161	7668.0	9.6	65
bin.390	Contig154923822	5025.0	8.8	63
bin.295	Contig5718523	8557.0	5.9	60
bin.295	Contig26052615	6722.0	6.6	62
bin.295	Contig30143119	6117.0	5.4	61
bin.295	Contig31748339	5332.0	6.2	61
bin.295	Contig36742877	6324.0	5.2	59
bin.295	Contig42924676	5359.0	5.9	62
bin.295	Contig43294774	6724.0	5.0	59
bin.295	Contig44927939	5787.0	6.4	60
bin.295	Contig70206430	5521.0	5.3	58
bin.295	Contig71644815	5784.0	6.6	59
bin.295	Contig75278657	5299.0	7.0	62
bin.295	Contig78058688	9959.0	6.1	60
bin.295	Contig78875142	6665.0	5.6	61
bin.295	Contig80729248	5950.0	6.6	61
bin.295	Contig82283907	5651.0	6.1	60
bin.295	Contig86436116	9306.0	6.4	61
bin.295	Contig87272892	6018.0	5.5	62
bin.295	Contig87272894	5025.0	6.4	60
bin.295	Contig89109531	5986.0	5.6	61
bin.295	Contig90508226	7216.0	6.6	63
bin.295	Contig90508227	5086.0	6.1	61
bin.295	Contig92245100	5174.0	5.2	59
bin.295	Contig93630072	7125.0	6.6	60
bin.295	Contig96209794	6800.0	5.7	61
bin.295	Contig99669716	7108.0	5.3	60
bin.295	Contig103305144	5276.0	6.0	63
bin.295	Contig110331768	5667.0	5.6	60
bin.295	Contig110597994	5237.0	5.3	58
bin.295	Contig111555609	7298.0	6.6	60
bin.295	Contig114735491	5586.0	6.5	60
bin.295	Contig116220215	6862.0	7.2	58
bin.295	Contig116488842	5116.0	6.9	60
bin.295	Contig117791417	6244.0	5.9	61
bin.295	Contig119073104	7219.0	5.5	60
bin.295	Contig126136766	8477.0	5.8	58
bin.295	Contig126443403	6067.0	6.7	59
bin.295	Contig128729906	6145.0	5.7	59
bin.295	Contig130674740	6166.0	5.7	64
bin.295	Contig131231729	10428.0	5.6	60
bin.295	Contig131474633	6515.0	6.6	59
bin.295	Contig136193632	9101.0	6.0	61
bin.295	Contig140028213	8774.0	5.9	62
bin.295	Contig142759360	7396.0	6.5	59
bin.295	Contig144978284	5520.0	5.1	59
bin.295	Contig145421000	6265.0	6.0	60
bin.295	Contig146176907	8825.0	5.5	61
bin.295	Contig151766626	5138.0	5.5	61
bin.295	Contig152957157	8827.0	5.9	60
bin.295	Contig153101514	5474.0	5.5	59
bin.295	Contig153629105	10942.0	6.2	61
bin.295	Contig155116431	7012.0	6.3	60
bin.400	Contig191619	6979.0	6.1	56
bin.400	Contig2374420	7017.0	9.6	56
bin.400	Contig4796495	5266.0	10.2	55
bin.400	Contig6008070	9453.0	12.8	53
bin.400	Contig7877397	22600.0	12.3	53
bin.400	Contig9108495	13308.0	12.8	56
bin.400	Contig9737324	7203.0	9.2	56
bin.400	Contig12519339	25869.0	14.1	54
